"","Site Code","Faunal mid-depth.x","Species name","Abundance"
"40223","IPHC-18",0,"Raeta pulchella",0
"40224","IPHC-18",0,"Retusa sp_.y",0
"40225","IPHC-18",0,"Retusa sp_ 2",0
"40226","IPHC-18",0,"Salinator fragilis",0
"40227","IPHC-18",0,"Sassia (Cymatiella) verucosa",0
"40228","IPHC-18",0,"Scissurella atkinsoni.y",0
"40229","IPHC-18",0,"Seila crocea.y",0
"40230","IPHC-18",0,"Sigapatella calytraeformis",0
"40231","IPHC-18",0,"Singuinella pygmaeoides",0
"40232","IPHC-18",0,"Sinum zonale",0
"40233","IPHC-18",0,"Siphonochelus syringianus",0
"40234","IPHC-18",0,"Solamen recens (check)",0
"40235","IPHC-18",0,"Solen vaginoides",0
"40236","IPHC-18",0,"Spisula (Notospisula) trigonella.y",0
"40237","IPHC-18",0,"Syrnola bifasciata.y",0
"40238","IPHC-18",0,"Tahunanina subalata.y",0
"40239","IPHC-18",0,"Tatea rufilabris",0
"40240","IPHC-18",0,"Tawera gallinulla",0
"40241","IPHC-18",0,"Tellina margaratina",0
"40242","IPHC-18",0,"Tellina botanica",0
"40243","IPHC-18",0,"Tellina deltoides.y",0
"40244","IPHC-18",0,"Theora lubrica.y",0
"40245","IPHC-18",0,"Theora fragilis.y",0
"40246","IPHC-18",0,"Thracia cf myodoroides.y",0
"40247","IPHC-18",0,"Thyasira adelaideana",0
"40248","IPHC-18",0,"Timoclea (Chioneryx) cardioides.y",0
"40249","IPHC-18",0,"Venericardia bimaculata.y",0
"40250","IPHC-18",0,"Venerupis largillierti.y",0
"40251","IPHC-18",0,"Venerupis anomala.y",0
"40252","IPHC-18",0,"Volvulella rostrata (check).y",0
"40253","IPHC-18",0,"Waimatea obscura",0
"40254","IPHC-18",0,"Wallucina assimilis.y",0
"40255","IPHC-18",0,"Zafra atkinsoni.y",0
"40256","IPHC-18",0,"Zafra fulgida",0
"40257","IPHC-18",0,"Faunal mid-depth.y",0
"40258","IPHC-18",0,"MDS code old",0
"40259","IPHC-18",0,"MDS code",0
"40260","IPHC-18",0,"Bassina disjecta",0
"40261","IPHC-18",0,"Bittium granarium",0
"40262","IPHC-18",0,"Biv APA.y",0
"40263","IPHC-18",0,"Biv CV",0
"40264","IPHC-18",0,"Biv FD",0
"40265","IPHC-18",0,"Biv FE.y",0
"40266","IPHC-18",0,"Biv FF",0
"40267","IPHC-18",0,"Biv FH",0
"40268","IPHC-18",0,"Callista (Notocallista) diemenensis",0
"40269","IPHC-18",0,"Cardita sp?",0
"40270","IPHC-18",0,"Chemnitzia mariae",0
"40271","IPHC-18",0,"Clanculus philippi",0
"40272","IPHC-18",0,"Corbula (Varicorbula) gibba",0
"40273","IPHC-18",0,"Cuspidaria brazieri  (check)",0
"40274","IPHC-18",0,"Cystiscus angasi",0
"40275","IPHC-18",0,"Diala suturalis",0
"40276","IPHC-18",0,"Dolicrossea labiata",0
"40277","IPHC-18",0,"Dosinia caerulea",0
"40278","IPHC-18",0,"Dosinia crocea (check)",0
"40279","IPHC-18",0,"Dosinia victoriae",0
"40280","IPHC-18",0,"Electroma (Electroma) georgiana",0
"40281","IPHC-18",0,"Equichlamys bifrons",0
"40282","IPHC-18",0,"Ethminolia mayi.y",0
"40283","IPHC-18",0,"Fulvia tenuicostata",0
"40284","IPHC-18",0,"Gast EJ.y",0
"40285","IPHC-18",0,"Gast EK",0
"40286","IPHC-18",0,"Gazameda gunnii",0
"40287","IPHC-18",0,"Guraleus alucinans.y",0
"40288","IPHC-18",0,"Hemitoma subemarginata",0
"40289","IPHC-18",0,"Hiatella australis",0
"40290","IPHC-18",0,"Katelysia scalarina",0
"40291","IPHC-18",0,"Lasaea australis",0
"40292","IPHC-18",0,"Leionucula obliqua.y",0
"40293","IPHC-18",0,"Limpet D.y",0
"40294","IPHC-18",0,"Maoricolpus roseus",0
"40295","IPHC-18",0,"Melliteryx acupuncta",0
"40296","IPHC-18",0,"Mimachlamys asperrima",0
"40297","IPHC-18",0,"Musculus sp_.y",0
"40298","IPHC-18",0,"Myadora brevis",0
"40299","IPHC-18",0,"Mysella donaciformis",0
"40300","IPHC-18",0,"Nassarius nigellus",0
"40301","IPHC-18",0,"Nemocardium (Pratulum) thetidis",0
"40302","IPHC-18",0,"Nozeba topaziaca",0
"40303","IPHC-18",0,"Nucula sp A",0
"40304","IPHC-18",0,"Nuculana (Propeleda) ensicula.y",0
"40305","IPHC-18",0,"Ostrea angasi",0
"40306","IPHC-18",0,"Pecten fumatus",0
"40307","IPHC-18",0,"Philine sp or retusa sp?",0
"40308","IPHC-18",0,"Pisinna frenchiensis",0
"40309","IPHC-18",0,"Placamen placidum",0
"40310","IPHC-18",0,"Retusa sp_",0
"40311","IPHC-18",0,"Spisula (Notospisula) trigonella",0
"40312","IPHC-18",0,"Tatea rufilabris.y",0
"40313","IPHC-18",0,"Tellina (Macomona) margaratina.y",0
"40314","IPHC-18",0,"Theora lubrica",0
"40315","IPHC-18",0,"Theora fragilis",0
"40316","IPHC-18",0,"Thyasira adelaideana.y",0
"40317","IPHC-18",0,"Timoclea (Chioneryx) cardioides",0
"40318","IPHC-18",0,"Venericardia bimaculata",0
"40319","IPHC-18",0,"Venerupis (Venerupis) anomala",0
"40320","IPHC-18",0,"Zafra atkinsoni",0
"40321","IPHC-18",0,"Agatha simplex",0
"40322","IPHC-18",0,"Alaba monile",0
"40323","IPHC-18",0,"Alaba translucida",0
"40324","IPHC-18",0,"Assiminea tasmanica",0
"40325","IPHC-18",0,"Austrocochlea sp",0
"40326","IPHC-18",0,"Bankivia fasciatus",0
"40327","IPHC-18",0,"Bassina disjecta",0
"40328","IPHC-18",0,"Bittium granarium",0
"40329","IPHC-18",0,"Biv APA",0
"40330","IPHC-18",0,"Biv CP",0
"40331","IPHC-18",0,"Biv CV",0
"40332","IPHC-18",0,"Biv D",0
"40333","IPHC-18",0,"Biv EP",0
"40334","IPHC-18",0,"Biv ET",0
"40335","IPHC-18",0,"Biv EW",0
"40336","IPHC-18",0,"Biv FB",0
"40337","IPHC-18",0,"Biv FC",0
"40338","IPHC-18",0,"Biv FE",0
"40339","IPHC-18",0,"Biv FI",0
"40340","IPHC-18",0,"Biv FJ",0
"40341","IPHC-18",0,"Biv FK",0
"40342","IPHC-18",0,"Biv Z",0
"40343","IPHC-18",0,"Callista (Notocallista) diemenensis",0
"40344","IPHC-18",0,"Cardita excavata",0
"40345","IPHC-18",0,"Chemnitzia mariae",0
"40346","IPHC-18",0,"Bembicium sp",0
"40347","IPHC-18",0,"Clanculus sp_",0
"40348","IPHC-18",0,"Corbula (Varicorbula) gibba",0
"40349","IPHC-18",0,"Crassostrea gigas",0
"40350","IPHC-18",0,"Cuspidaria brazieri  (check)",0
"40351","IPHC-18",0,"Diala suturalis",0
"40352","IPHC-18",0,"Dolicrossea labiata",0
"40353","IPHC-18",0,"Dosinia caerulea",0
"40354","IPHC-18",0,"Dosinia crocea (check)",0
"40355","IPHC-18",0,"Dosinia victoriae",0
"40356","IPHC-18",0,"Electroma (Electroma) georgiana",0
"40357","IPHC-18",0,"Equichlamys bifrons",0
"40358","IPHC-18",0,"Fulvia tenuicostata",0
"40359","IPHC-18",0,"Fusinus novohollandiae",0
"40360","IPHC-18",0,"Gast EI",0
"40361","IPHC-18",0,"Gast EJ",0
"40362","IPHC-18",0,"Gast_ E",0
"40363","IPHC-18",0,"Gast_ EC",0
"40364","IPHC-18",0,"Gast_ ED",0
"40365","IPHC-18",0,"Gast_ EF",0
"40366","IPHC-18",0,"Gast_ EH",0
"40367","IPHC-18",0,"Gastrochaena (Gastrochaena) tasmanica",0
"40368","IPHC-18",0,"Gazameda gunnii",0
"40369","IPHC-18",0,"Guraleus alucinans",0
"40370","IPHC-18",0,"Hemitoma subemarginata",0
"40371","IPHC-18",0,"Hiatella australis",0
"40372","IPHC-18",0,"Hydrococcus brazieri",0
"40373","IPHC-18",0,"Isotriphora sp",0
"40374","IPHC-18",0,"Katelysia rhytiphora",0
"40375","IPHC-18",0,"Katelysia scalarina",0
"40376","IPHC-18",0,"Lasaea australis",0
"40377","IPHC-18",0,"Laternula spp or Periploma (Offadesma) angasi",0
"40378","IPHC-18",0,"Leionucula obliqua",0
"40379","IPHC-18",0,"Limpet A",0
"40380","IPHC-18",0,"Limpet D",0
"40381","IPHC-18",0,"Litozamia brazieri",0
"40382","IPHC-18",0,"Mactra (Electomactra) antecedens",0
"40383","IPHC-18",0,"Maoricolpus roseus",0
"40384","IPHC-18",0,"Melliteryx acupuncta",0
"40385","IPHC-18",0,"Mimachlamys asperrima",0
"40386","IPHC-18",0,"Miralda suprasculpta",0
"40387","IPHC-18",0,"Mitrella tayloriana?",0
"40388","IPHC-18",0,"Musculus sp_",0
"40389","IPHC-18",0,"Myadora sp_",0
"40390","IPHC-18",0,"Myrtea (Myrtea) mayi",0
"40391","IPHC-18",0,"Mysella cf_ lactea",0
"40392","IPHC-18",0,"Mysella donaciformis",0
"40393","IPHC-18",0,"Nassarius nigellus",0
"40394","IPHC-18",0,"Nassarius pauperatus",0
"40395","IPHC-18",0,"Nemocardium (Pratulum) thetidis",0
"40396","IPHC-18",0,"Nozeba topaziaca",0
"40397","IPHC-18",0,"Nucula coura?",0
"40398","IPHC-18",0,"Odostomia occultidens",0
"40399","IPHC-18",0,"Ostrea angasi",0
"40400","IPHC-18",0,"Paphies (Atactodea) erycinaea",0
"40401","IPHC-18",0,"Parathyasira cf resupina",0
"40402","IPHC-18",0,"Pecten fumatus",0
"40403","IPHC-18",0,"Penion mandarinus",0
"40404","IPHC-18",0,"Petricola (Velargilla) rubiginosa",0
"40405","IPHC-18",0,"Phasianotrochus rutilus",0
"40406","IPHC-18",0,"Philine angasi",0
"40407","IPHC-18",0,"Philine sp or retusa sp?",0
"40408","IPHC-18",0,"Placamen placidum",0
"40409","IPHC-18",0,"Pyrgiscus fusca",0
"40410","IPHC-18",0,"Retusa sp_",0
"40411","IPHC-18",0,"Scissurella atkinsoni",0
"40412","IPHC-18",0,"Seila crocea",0
"40413","IPHC-18",0,"Spisula (Notospisula) trigonella",0
"40414","IPHC-18",0,"Syrnola bifasciata",0
"40415","IPHC-18",0,"Tahunanina subalata",0
"40416","IPHC-18",0,"Tellina (Macomona) margaratina",0
"40417","IPHC-18",0,"Tellina deltoides",0
"40418","IPHC-18",0,"Theora lubrica",0
"40419","IPHC-18",0,"Theora fragilis",0
"40420","IPHC-18",0,"Thracia cf myodoroides",0
"40421","IPHC-18",0,"Thyasira adelaideana (fragments?)",0
"40422","IPHC-18",0,"Timoclea (Chioneryx) cardioides",0
"40423","IPHC-18",0,"Venericardia bimaculata",0
"40424","IPHC-18",0,"Venerupis largillierti",0
"40425","IPHC-18",0,"Venerupis anomala",0
"40426","IPHC-18",0,"Volvulella rostrata (check)",0
"40427","IPHC-18",0,"Wallucina assimilis",0
"40428","IPHC-18",0,"Zafra atkinsoni",0
"40429","IPHC-18",0,"Zalapais inscripta?",0
"40430","IPHC-18",0,"Mid-depth",72.5
"40431","IPHC-18",0,"MDS code old.y",NA
"40432","IPHC-18",0,"MDS code.y",18.7
"40433","IPHC-18",0,"?Eugaimardia sp_",0
"40434","IPHC-18",0,"Agatha simplex.y",0
"40435","IPHC-18",0,"Alaba monile.y",0
"40436","IPHC-18",0,"Alaba translucida.y",0
"40437","IPHC-18",0,"Alvania (alvania) fasciata",0
"40438","IPHC-18",0,"Amphithalamus obesus",0
"40439","IPHC-18",0,"Ascorbis victoriae",0
"40440","IPHC-18",0,"Asperdaphne sp",0
"40441","IPHC-18",0,"Assiminea tasmanica.y",0
"40442","IPHC-18",0,"Austrocochlea brevis",0
"40443","IPHC-18",0,"Austrocochlea odontis",0
"40444","IPHC-18",0,"Austromitra analogica",0
"40445","IPHC-18",0,"Austrorissopsis consobrina",0
"40446","IPHC-18",0,"Bankivia fasciata",0
"40447","IPHC-18",0,"Bassina disjecta.y",0
"40448","IPHC-18",0,"Belloliva brazieri",0
"40449","IPHC-18",0,"Bembicium melanostomum (check)",0
"40450","IPHC-18",0,"Bittium granarium.y",0
"40451","IPHC-18",0,"Biv AK",0
"40452","IPHC-18",0,"Biv AP",0
"40453","IPHC-18",0,"Biv CP.y",0
"40454","IPHC-18",0,"Biv CT",0
"40455","IPHC-18",0,"Biv CV.y",0
"40456","IPHC-18",0,"Biv D.y",0
"40457","IPHC-18",0,"Biv DB",0
"40458","IPHC-18",0,"Biv DM",0
"40459","IPHC-18",0,"Biv DO",0
"40460","IPHC-18",0,"Biv DS",0
"40461","IPHC-18",0,"Biv DT",0
"40462","IPHC-18",0,"Biv EF",0
"40463","IPHC-18",0,"Biv EG",0
"40464","IPHC-18",0,"Biv EP.y",0
"40465","IPHC-18",0,"Biv EY",0
"40466","IPHC-18",0,"Biv FA",0
"40467","IPHC-18",0,"Callista (Notocallista) diemenensis.y",0
"40468","IPHC-18",0,"Cardita excavata.y",0
"40469","IPHC-18",0,"cf Benthoxystus petterdi",0
"40470","IPHC-18",0,"cf Mesoginella pygmaeoides",0
"40471","IPHC-18",0,"cf Nuculana (Scaeoleda) comita",0
"40472","IPHC-18",0,"Chemnitzia mariae.y",0
"40473","IPHC-18",0,"Clanculus sp_.y",0
"40474","IPHC-18",0,"Clathrus minora",0
"40475","IPHC-18",0,"Colpospira (Ctenocolpus) australis",0
"40476","IPHC-18",0,"Corbula (Varicorbula) gibba.y",0
"40477","IPHC-18",0,"Crassitoniella erratica erratica",0
"40478","IPHC-18",0,"Cratis new species",0
"40479","IPHC-18",0,"Cuspidaria brazieri  (check).y",0
"40480","IPHC-18",0,"Dentimitrella sp",0
"40481","IPHC-18",0,"Diala suturalis.y",0
"40482","IPHC-18",0,"Diplodonta tasmanica",0
"40483","IPHC-18",0,"Divalucina cumingi",0
"40484","IPHC-18",0,"Dolicrossea labiata.y",0
"40485","IPHC-18",0,"Dosinia caerulea.y",0
"40486","IPHC-18",0,"Dosinia crocea (check).y",0
"40487","IPHC-18",0,"Dosinia victoriae.y",0
"40488","IPHC-18",0,"Electroma (Electroma) georgiana.y",0
"40489","IPHC-18",0,"Epicodakia tatei",0
"40490","IPHC-18",0,"Equichlamys bifrons.y",0
"40491","IPHC-18",0,"Ethminolia mayi",0
"40492","IPHC-18",0,"Etrema denseplicata",0
"40493","IPHC-18",0,"Fossarina (Minopa) legrandi",0
"40494","IPHC-18",0,"Fossarina (Minopa) tasmanica",0
"40495","IPHC-18",0,"Friginatica beddomei",0
"40496","IPHC-18",0,"Fulvia tenuicostata.y",0
"40497","IPHC-18",0,"Fusinus novohollandiae.y",0
"40498","IPHC-18",0,"Gari (Gari) livida",0
"40499","IPHC-18",0,"Gast_ AU",0
"40500","IPHC-18",0,"Gast_ DW",0
"40501","IPHC-18",0,"Gastrochaena (Gastrochaena) tasmanica.y",0
"40502","IPHC-18",0,"Gazameda gunnii.y",0
"40503","IPHC-18",0,"Guraleus sp",0
"40504","IPHC-18",0,"Hemitoma subemarginata.y",0
"40505","IPHC-18",0,"Hiatella australis.y",0
"40506","IPHC-18",0,"Irus (Irus) carditoides",0
"40507","IPHC-18",0,"Katelysia rhytiphora.y",0
"40508","IPHC-18",0,"Katelysia scalarina.y",0
"40509","IPHC-18",0,"Kellia sp_",0
"40510","IPHC-18",0,"Lasaea australis.y",0
"40511","IPHC-18",0,"Laternula spp or Periploma (Offadesma) angasi.y",0
"40512","IPHC-18",0,"Leionucula sp",0
"40513","IPHC-18",0,"Lepsiella vinosa (check)",0
"40514","IPHC-18",0,"Limpets",0
"40515","IPHC-18",0,"Lironoba australis",0
"40516","IPHC-18",0,"Litozamia brazieri.y",0
"40517","IPHC-18",0,"Mactra (Electomactra) antecedens.y",0
"40518","IPHC-18",0,"Maoricolpus roseus.y",0
"40519","IPHC-18",0,"Melliteryx acupuncta.y",0
"40520","IPHC-18",0,"Mimachlamys asperrima.y",0
"40521","IPHC-18",0,"Mitrella tayloriana?.y",0
"40522","IPHC-18",0,"Montacuta semiradiata",0
"40523","IPHC-18",0,"Musculus sp",0
"40524","IPHC-18",0,"Mussels",0
"40525","IPHC-18",0,"Myadora sp_.y",0
"40526","IPHC-18",0,"Myrtea (Myrtea) mayi.y",0
"40527","IPHC-18",0,"Myrtea botanica?",0
"40528","IPHC-18",0,"Mysella cf_ lactea.y",0
"40529","IPHC-18",0,"Mysella donaciformis.y",0
"40530","IPHC-18",0,"Nassarius nigellus.y",0
"40531","IPHC-18",0,"Nassarius pauperatus.y",0
"40532","IPHC-18",0,"Neilo australis",0
"40533","IPHC-18",0,"Nemocardium (Pratulum) thetidis.y",0
"40534","IPHC-18",0,"Nozeba topaziaca.y",0
"40535","IPHC-18",0,"Nucula sp",0
"40536","IPHC-18",0,"Nuculana (Propeleda) ensicula",0
"40537","IPHC-18",0,"Nuculana crassa",0
"40538","IPHC-18",0,"Operculum A",0
"40539","IPHC-18",0,"Ostrea angasi.y",0
"40540","IPHC-18",0,"Paphies (Atactodea) erycinaea.y",0
"40541","IPHC-18",0,"Parathyasira cf resupina.y",0
"40542","IPHC-18",0,"Passmaditta cf jungermanniae",0
"40543","IPHC-18",0,"Pecten fumatus.y",0
"40544","IPHC-18",0,"Penion mandarinus.y",0
"40545","IPHC-18",0,"Petricola (Velargilla) rubiginosa.y",0
"40546","IPHC-18",0,"Phasianella australis",0
"40547","IPHC-18",0,"Phasianotrochus rutilus.y",0
"40548","IPHC-18",0,"Philine angasi.y",0
"40549","IPHC-18",0,"Philine sp or retusa sp?.y",0
"40550","IPHC-18",0,"Pisinna sp",0
"40551","IPHC-18",0,"Placamen placidum.y",0
"40552","IPHC-18",0,"Plesiotrochus monachus",0
"40553","IPHC-18",0,"Polinices (Glossaulax) didyma",0
"40554","IPHC-18",0,"Pseudamycla miltostoma",0
"40555","IPHC-18",0,"Pseudamycla sp",0
"40556","IPHC-18",0,"Pterynotis triformis",0
"40557","IPHC-18",0,"Pyrgiscus fusca.y",0
"40558","IPHC-18",0,"Radiocondyla adelaideana",0
"40559","IPHC-18",0,"Raeta pulchella",0
"40560","IPHC-18",0,"Retusa sp_.y",0
"40561","IPHC-18",0,"Retusa sp_ 2",0
"40562","IPHC-18",0,"Salinator fragilis",0
"40563","IPHC-18",0,"Sassia (Cymatiella) verucosa",0
"40564","IPHC-18",0,"Scissurella atkinsoni.y",0
"40565","IPHC-18",0,"Seila crocea.y",0
"40566","IPHC-18",0,"Sigapatella calytraeformis",0
"40567","IPHC-18",0,"Singuinella pygmaeoides",0
"40568","IPHC-18",0,"Sinum zonale",0
"40569","IPHC-18",0,"Siphonochelus syringianus",0
"40570","IPHC-18",0,"Solamen recens (check)",0
"40571","IPHC-18",0,"Solen vaginoides",0
"40572","IPHC-18",0,"Spisula (Notospisula) trigonella.y",2
"40573","IPHC-18",0,"Syrnola bifasciata.y",0
"40574","IPHC-18",0,"Tahunanina subalata.y",0
"40575","IPHC-18",0,"Tatea rufilabris",0
"40576","IPHC-18",0,"Tawera gallinulla",0
"40577","IPHC-18",0,"Tellina margaratina",0
"40578","IPHC-18",0,"Tellina botanica",0
"40579","IPHC-18",0,"Tellina deltoides.y",0
"40580","IPHC-18",0,"Theora lubrica.y",0
"40581","IPHC-18",0,"Theora fragilis.y",0
"40582","IPHC-18",0,"Thracia cf myodoroides.y",0
"40583","IPHC-18",0,"Thyasira adelaideana",0
"40584","IPHC-18",0,"Timoclea (Chioneryx) cardioides.y",0
"40585","IPHC-18",0,"Venericardia bimaculata.y",0
"40586","IPHC-18",0,"Venerupis largillierti.y",0
"40587","IPHC-18",0,"Venerupis anomala.y",0
"40588","IPHC-18",0,"Volvulella rostrata (check).y",0
"40589","IPHC-18",0,"Waimatea obscura",0
"40590","IPHC-18",0,"Wallucina assimilis.y",0
"40591","IPHC-18",0,"Zafra atkinsoni.y",0
"40592","IPHC-18",0,"Zafra fulgida",0
"40593","IPHC-18",0,"Faunal mid-depth.y",0
"40594","IPHC-18",0,"MDS code old",0
"40595","IPHC-18",0,"MDS code",0
"40596","IPHC-18",0,"Bassina disjecta",0
"40597","IPHC-18",0,"Bittium granarium",0
"40598","IPHC-18",0,"Biv APA.y",0
"40599","IPHC-18",0,"Biv CV",0
"40600","IPHC-18",0,"Biv FD",0
"40601","IPHC-18",0,"Biv FE.y",0
"40602","IPHC-18",0,"Biv FF",0
"40603","IPHC-18",0,"Biv FH",0
"40604","IPHC-18",0,"Callista (Notocallista) diemenensis",0
"40605","IPHC-18",0,"Cardita sp?",0
"40606","IPHC-18",0,"Chemnitzia mariae",0
"40607","IPHC-18",0,"Clanculus philippi",0
"40608","IPHC-18",0,"Corbula (Varicorbula) gibba",0
"40609","IPHC-18",0,"Cuspidaria brazieri  (check)",0
"40610","IPHC-18",0,"Cystiscus angasi",0
"40611","IPHC-18",0,"Diala suturalis",0
"40612","IPHC-18",0,"Dolicrossea labiata",0
"40613","IPHC-18",0,"Dosinia caerulea",0
"40614","IPHC-18",0,"Dosinia crocea (check)",0
"40615","IPHC-18",0,"Dosinia victoriae",0
"40616","IPHC-18",0,"Electroma (Electroma) georgiana",0
"40617","IPHC-18",0,"Equichlamys bifrons",0
"40618","IPHC-18",0,"Ethminolia mayi.y",0
"40619","IPHC-18",0,"Fulvia tenuicostata",0
"40620","IPHC-18",0,"Gast EJ.y",0
"40621","IPHC-18",0,"Gast EK",0
"40622","IPHC-18",0,"Gazameda gunnii",0
"40623","IPHC-18",0,"Guraleus alucinans.y",0
"40624","IPHC-18",0,"Hemitoma subemarginata",0
"40625","IPHC-18",0,"Hiatella australis",0
"40626","IPHC-18",0,"Katelysia scalarina",0
"40627","IPHC-18",0,"Lasaea australis",0
"40628","IPHC-18",0,"Leionucula obliqua.y",0
"40629","IPHC-18",0,"Limpet D.y",0
"40630","IPHC-18",0,"Maoricolpus roseus",0
"40631","IPHC-18",0,"Melliteryx acupuncta",0
"40632","IPHC-18",0,"Mimachlamys asperrima",0
"40633","IPHC-18",0,"Musculus sp_.y",0
"40634","IPHC-18",0,"Myadora brevis",0
"40635","IPHC-18",0,"Mysella donaciformis",0
"40636","IPHC-18",0,"Nassarius nigellus",0
"40637","IPHC-18",0,"Nemocardium (Pratulum) thetidis",0
"40638","IPHC-18",0,"Nozeba topaziaca",0
"40639","IPHC-18",0,"Nucula sp A",0
"40640","IPHC-18",0,"Nuculana (Propeleda) ensicula.y",0
"40641","IPHC-18",0,"Ostrea angasi",0
"40642","IPHC-18",0,"Pecten fumatus",0
"40643","IPHC-18",0,"Philine sp or retusa sp?",0
"40644","IPHC-18",0,"Pisinna frenchiensis",0
"40645","IPHC-18",0,"Placamen placidum",0
"40646","IPHC-18",0,"Retusa sp_",0
"40647","IPHC-18",0,"Spisula (Notospisula) trigonella",0
"40648","IPHC-18",0,"Tatea rufilabris.y",0
"40649","IPHC-18",0,"Tellina (Macomona) margaratina.y",0
"40650","IPHC-18",0,"Theora lubrica",0
"40651","IPHC-18",0,"Theora fragilis",0
"40652","IPHC-18",0,"Thyasira adelaideana.y",0
"40653","IPHC-18",0,"Timoclea (Chioneryx) cardioides",0
"40654","IPHC-18",0,"Venericardia bimaculata",0
"40655","IPHC-18",0,"Venerupis (Venerupis) anomala",0
"40656","IPHC-18",0,"Zafra atkinsoni",0
"40657","IPHC-18",0,"Agatha simplex",0
"40658","IPHC-18",0,"Alaba monile",0
"40659","IPHC-18",0,"Alaba translucida",0
"40660","IPHC-18",0,"Assiminea tasmanica",0
"40661","IPHC-18",0,"Austrocochlea sp",0
"40662","IPHC-18",0,"Bankivia fasciatus",0
"40663","IPHC-18",0,"Bassina disjecta",0
"40664","IPHC-18",0,"Bittium granarium",0
"40665","IPHC-18",0,"Biv APA",0
"40666","IPHC-18",0,"Biv CP",0
"40667","IPHC-18",0,"Biv CV",0
"40668","IPHC-18",0,"Biv D",0
"40669","IPHC-18",0,"Biv EP",0
"40670","IPHC-18",0,"Biv ET",0
"40671","IPHC-18",0,"Biv EW",0
"40672","IPHC-18",0,"Biv FB",0
"40673","IPHC-18",0,"Biv FC",0
"40674","IPHC-18",0,"Biv FE",0
"40675","IPHC-18",0,"Biv FI",0
"40676","IPHC-18",0,"Biv FJ",0
"40677","IPHC-18",0,"Biv FK",0
"40678","IPHC-18",0,"Biv Z",0
"40679","IPHC-18",0,"Callista (Notocallista) diemenensis",0
"40680","IPHC-18",0,"Cardita excavata",0
"40681","IPHC-18",0,"Chemnitzia mariae",0
"40682","IPHC-18",0,"Bembicium sp",0
"40683","IPHC-18",0,"Clanculus sp_",0
"40684","IPHC-18",0,"Corbula (Varicorbula) gibba",0
"40685","IPHC-18",0,"Crassostrea gigas",0
"40686","IPHC-18",0,"Cuspidaria brazieri  (check)",0
"40687","IPHC-18",0,"Diala suturalis",0
"40688","IPHC-18",0,"Dolicrossea labiata",0
"40689","IPHC-18",0,"Dosinia caerulea",0
"40690","IPHC-18",0,"Dosinia crocea (check)",0
"40691","IPHC-18",0,"Dosinia victoriae",0
"40692","IPHC-18",0,"Electroma (Electroma) georgiana",0
"40693","IPHC-18",0,"Equichlamys bifrons",0
"40694","IPHC-18",0,"Fulvia tenuicostata",0
"40695","IPHC-18",0,"Fusinus novohollandiae",0
"40696","IPHC-18",0,"Gast EI",0
"40697","IPHC-18",0,"Gast EJ",0
"40698","IPHC-18",0,"Gast_ E",0
"40699","IPHC-18",0,"Gast_ EC",0
"40700","IPHC-18",0,"Gast_ ED",0
"40701","IPHC-18",0,"Gast_ EF",0
"40702","IPHC-18",0,"Gast_ EH",0
"40703","IPHC-18",0,"Gastrochaena (Gastrochaena) tasmanica",0
"40704","IPHC-18",0,"Gazameda gunnii",0
"40705","IPHC-18",0,"Guraleus alucinans",0
"40706","IPHC-18",0,"Hemitoma subemarginata",0
"40707","IPHC-18",0,"Hiatella australis",0
"40708","IPHC-18",0,"Hydrococcus brazieri",0
"40709","IPHC-18",0,"Isotriphora sp",0
"40710","IPHC-18",0,"Katelysia rhytiphora",0
"40711","IPHC-18",0,"Katelysia scalarina",0
"40712","IPHC-18",0,"Lasaea australis",0
"40713","IPHC-18",0,"Laternula spp or Periploma (Offadesma) angasi",0
"40714","IPHC-18",0,"Leionucula obliqua",0
"40715","IPHC-18",0,"Limpet A",0
"40716","IPHC-18",0,"Limpet D",0
"40717","IPHC-18",0,"Litozamia brazieri",0
"40718","IPHC-18",0,"Mactra (Electomactra) antecedens",0
"40719","IPHC-18",0,"Maoricolpus roseus",0
"40720","IPHC-18",0,"Melliteryx acupuncta",0
"40721","IPHC-18",0,"Mimachlamys asperrima",0
"40722","IPHC-18",0,"Miralda suprasculpta",0
"40723","IPHC-18",0,"Mitrella tayloriana?",0
"40724","IPHC-18",0,"Musculus sp_",0
"40725","IPHC-18",0,"Myadora sp_",0
"40726","IPHC-18",0,"Myrtea (Myrtea) mayi",0
"40727","IPHC-18",0,"Mysella cf_ lactea",0
"40728","IPHC-18",0,"Mysella donaciformis",0
"40729","IPHC-18",0,"Nassarius nigellus",0
"40730","IPHC-18",0,"Nassarius pauperatus",0
"40731","IPHC-18",0,"Nemocardium (Pratulum) thetidis",0
"40732","IPHC-18",0,"Nozeba topaziaca",0
"40733","IPHC-18",0,"Nucula coura?",0
"40734","IPHC-18",0,"Odostomia occultidens",0
"40735","IPHC-18",0,"Ostrea angasi",0
"40736","IPHC-18",0,"Paphies (Atactodea) erycinaea",0
"40737","IPHC-18",0,"Parathyasira cf resupina",0
"40738","IPHC-18",0,"Pecten fumatus",0
"40739","IPHC-18",0,"Penion mandarinus",0
"40740","IPHC-18",0,"Petricola (Velargilla) rubiginosa",0
"40741","IPHC-18",0,"Phasianotrochus rutilus",0
"40742","IPHC-18",0,"Philine angasi",0
"40743","IPHC-18",0,"Philine sp or retusa sp?",0
