Site Code,Faunal mid-depth.x,Species name,Old_core_data_Dead_abundance,Site_code,Species_name,New_VV_grab_data_Live_abundance,New_core_data_Dead_abundance
IPHC-24,2.5,Bassina disjecta,0,IPHC24,Bassina disjecta,NA,NA
IPHC-24,2.5,Cacozeliana granarium,0,IPHC24,Cacozeliana granarium,NA,NA
IPHC-24,2.5,Biv APA,0,IPHC24,Biv APA,NA,NA
IPHC-24,2.5,Biv CV,0,IPHC24,Biv CV,NA,NA
IPHC-24,2.5,Biv FD,0,IPHC24,Biv FD,NA,NA
IPHC-24,2.5,Biv FE,0,IPHC24,Biv FE,NA,NA
IPHC-24,2.5,Biv FF,0,IPHC24,Biv FF,NA,NA
IPHC-24,2.5,Biv FH,0,IPHC24,Biv FH,NA,NA
IPHC-24,2.5,Callista (Notocallista) diemenensis,0,IPHC24,Callista (Notocallista) diemenensis,NA,NA
IPHC-24,2.5,Cardita aviculina,0,IPHC24,Cardita aviculina,NA,NA
IPHC-24,2.5,Chemnitzia mariae,0,IPHC24,Chemnitzia mariae,NA,NA
IPHC-24,2.5,Clanculus philippi,0,IPHC24,Clanculus philippi,NA,NA
IPHC-24,2.5,Corbula gibba,0,IPHC24,Corbula gibba,NA,NA
IPHC-24,2.5,Plectodon brazieri,0,IPHC24,Plectodon brazieri,NA,NA
IPHC-24,2.5,Cystiscus angasi,0,IPHC24,Cystiscus angasi,NA,NA
IPHC-24,2.5,Diala suturalis,0,IPHC24,Diala suturalis,NA,NA
IPHC-24,2.5,Dolicrossea labiata,0,IPHC24,Dolicrossea labiata,NA,NA
IPHC-24,2.5,Dosinia caerulea,0,IPHC24,Dosinia caerulea,NA,NA
IPHC-24,2.5,Dosinia crocea (check),0,IPHC24,Dosinia crocea (check),NA,NA
IPHC-24,2.5,Dosinia victoriae,0,IPHC24,Dosinia victoriae,NA,NA
IPHC-24,2.5,Electroma (Electroma) georgiana,0,IPHC24,Electroma (Electroma) georgiana,NA,NA
IPHC-24,2.5,Equichlamys bifrons,0,IPHC24,Equichlamys bifrons,NA,NA
IPHC-24,2.5,Ethminolia mayi,0,IPHC24,Ethminolia mayi,NA,NA
IPHC-24,2.5,Fulvia tenuicostata,0,IPHC24,Fulvia tenuicostata,NA,NA
IPHC-24,2.5,Gast EJ,0,IPHC24,Gast EJ,NA,NA
IPHC-24,2.5,Gast EK,0,IPHC24,Gast EK,NA,NA
IPHC-24,2.5,Gazameda gunnii,0,IPHC24,Gazameda gunnii,NA,NA
IPHC-24,2.5,Guraleus sp.1,0,IPHC24,Guraleus sp.1,NA,NA
IPHC-24,2.5,Hemitoma subemarginata,0,IPHC24,Hemitoma subemarginata,NA,NA
IPHC-24,2.5,Hiatella australis,0,IPHC24,Hiatella australis,NA,NA
IPHC-24,2.5,Katelysia scalarina,0,IPHC24,Katelysia scalarina,NA,NA
IPHC-24,2.5,Lasaea australis,0,IPHC24,Lasaea australis,NA,NA
IPHC-24,2.5,Ennucula obliqua,0,IPHC24,Ennucula obliqua,NA,NA
IPHC-24,2.5,Limpet D,0,IPHC24,Limpet D,NA,NA
IPHC-24,2.5,Maoricolpus roseus,0,IPHC24,Maoricolpus roseus,NA,NA
IPHC-24,2.5,Melliteryx acupuncta,0,IPHC24,Melliteryx acupuncta,NA,NA
IPHC-24,2.5,Mimachlamys asperrima,0,IPHC24,Mimachlamys asperrima,NA,NA
IPHC-24,2.5,Musculus impactus,0,IPHC24,Musculus impactus,NA,NA
IPHC-24,2.5,Myadora albida,0,IPHC24,Myadora albida,NA,NA
IPHC-24,2.5,Mysella donaciformis,0,IPHC24,Mysella donaciformis,NA,NA
IPHC-24,2.5,Nassarius nigellus,0,IPHC24,Nassarius nigellus,NA,NA
IPHC-24,2.5,Pratulum thetidis,0,IPHC24,Pratulum thetidis,NA,NA
IPHC-24,2.5,Nozeba topaziaca,0,IPHC24,Nozeba topaziaca,NA,NA
IPHC-24,2.5,Ennucula obliqua,0,IPHC24,Ennucula obliqua,NA,NA
IPHC-24,2.5,Nuculana (Propeleda) ensicula,0,IPHC24,Nuculana (Propeleda) ensicula,NA,NA
IPHC-24,2.5,Ostrea (Eostrea) angasi,0,IPHC24,Ostrea (Eostrea) angasi,NA,NA
IPHC-24,2.5,Pecten fumatus,0,IPHC24,Pecten fumatus,NA,NA
IPHC-24,2.5,Philine sp or retusa sp?,0,IPHC24,Philine sp or retusa sp?,NA,NA
IPHC-24,2.5,Pisinna frenchiensis,0,IPHC24,Pisinna frenchiensis,NA,NA
IPHC-24,2.5,Placamen placidum,0,IPHC24,Placamen placidum,NA,NA
IPHC-24,2.5,Retusa atkinsoni,0,IPHC24,Retusa atkinsoni,NA,NA
IPHC-24,2.5,Spisula (Notospisula) trigonella,0,IPHC24,Spisula (Notospisula) trigonella,NA,NA
IPHC-24,2.5,Tatea rufilabris,0,IPHC24,Tatea rufilabris,NA,NA
IPHC-24,2.5,Tellina (Macomona) margaratina,0,IPHC24,Tellina (Macomona) margaratina,NA,NA
IPHC-24,2.5,Theora lubrica,0,IPHC24,Theora lubrica,NA,NA
IPHC-24,2.5,Theora fragilis,0,IPHC24,Theora fragilis,NA,NA
IPHC-24,2.5,Channelaxinus adelaideanus,0,IPHC24,Channelaxinus adelaideanus,NA,NA
IPHC-24,2.5,Timoclea sp.4,0,IPHC24,Timoclea sp.4,NA,NA
IPHC-24,2.5,Venericardia bimaculata,0,IPHC24,Venericardia bimaculata,NA,NA
IPHC-24,2.5,Irus cf. carditoides,0,IPHC24,Irus cf. carditoides,NA,NA
IPHC-24,2.5,Zafra atkinsoni,0,IPHC24,Zafra atkinsoni,NA,NA
IPHC-25,2.5,Agatha simplex,0,IPHC25,Agatha simplex,NA,NA
IPHC-25,2.5,Alaba monile,0,IPHC25,Alaba monile,NA,NA
IPHC-25,2.5,Alaba translucida,0,IPHC25,Alaba translucida,NA,NA
IPHC-25,2.5,Assiminea tasmanica,0,IPHC25,Assiminea tasmanica,NA,NA
IPHC-25,2.5,Austrocochlea sp,0,IPHC25,Austrocochlea sp,NA,NA
IPHC-25,2.5,Bankivia fasciatus,0,IPHC25,Bankivia fasciatus,NA,NA
IPHC-25,2.5,Bassina disjecta,0,IPHC25,Bassina disjecta,NA,NA
IPHC-25,2.5,Cacozeliana granarium,0,IPHC25,Cacozeliana granarium,NA,0
IPHC-25,2.5,Biv APA,0,IPHC25,Biv APA,NA,NA
IPHC-25,2.5,Biv CP,0,IPHC25,Biv CP,NA,NA
IPHC-25,2.5,Biv CV,0,IPHC25,Biv CV,NA,NA
IPHC-25,2.5,Biv D,0,IPHC25,Biv D,NA,NA
IPHC-25,2.5,Biv EP,0,IPHC25,Biv EP,NA,NA
IPHC-25,2.5,Biv ET,0,IPHC25,Biv ET,NA,NA
IPHC-25,2.5,Biv EW,0,IPHC25,Biv EW,NA,NA
IPHC-25,2.5,Biv FB,0,IPHC25,Biv FB,NA,NA
IPHC-25,2.5,Biv FC,0,IPHC25,Biv FC,NA,NA
IPHC-25,2.5,Biv FE,1,IPHC25,Biv FE,NA,NA
IPHC-25,2.5,Biv FI,0,IPHC25,Biv FI,NA,NA
IPHC-25,2.5,Biv FJ,0,IPHC25,Biv FJ,NA,NA
IPHC-25,2.5,Biv FK,0,IPHC25,Biv FK,NA,NA
IPHC-25,2.5,Biv Z,0,IPHC25,Biv Z,NA,NA
IPHC-25,2.5,Callista (Notocallista) diemenensis,0,IPHC25,Callista (Notocallista) diemenensis,NA,NA
IPHC-25,2.5,Cardita aviculina,0,IPHC25,Cardita aviculina,NA,NA
IPHC-25,2.5,Chemnitzia mariae,0,IPHC25,Chemnitzia mariae,NA,NA
IPHC-25,2.5,Bembicium sp,0,IPHC25,Bembicium sp,NA,NA
IPHC-25,2.5,Clanculus sp_,0,IPHC25,Clanculus sp_,NA,NA
IPHC-25,2.5,Corbula gibba,18,IPHC25,Corbula gibba,4,6
IPHC-25,2.5,Magallana gigas,0,IPHC25,Magallana gigas,NA,0
IPHC-25,2.5,Plectodon brazieri,0,IPHC25,Plectodon brazieri,0,0
IPHC-25,2.5,Diala suturalis,0,IPHC25,Diala suturalis,NA,0
IPHC-25,2.5,Dolicrossea labiata,0,IPHC25,Dolicrossea labiata,NA,NA
IPHC-25,2.5,Dosinia caerulea,0,IPHC25,Dosinia caerulea,NA,NA
IPHC-25,2.5,Dosinia crocea (check),0,IPHC25,Dosinia crocea (check),NA,NA
IPHC-25,2.5,Dosinia victoriae,0,IPHC25,Dosinia victoriae,NA,NA
IPHC-25,2.5,Electroma (Electroma) georgiana,1,IPHC25,Electroma (Electroma) georgiana,NA,NA
IPHC-25,2.5,Equichlamys bifrons,0,IPHC25,Equichlamys bifrons,NA,NA
IPHC-25,2.5,Fulvia tenuicostata,1,IPHC25,Fulvia tenuicostata,NA,0
IPHC-25,2.5,Propefusus novaehollandiae,0,IPHC25,Propefusus novaehollandiae,NA,NA
IPHC-25,2.5,Gast EI,0,IPHC25,Gast EI,NA,NA
IPHC-25,2.5,Gast EJ,0,IPHC25,Gast EJ,NA,NA
IPHC-25,2.5,Gast_ E,0,IPHC25,Gast_ E,NA,NA
IPHC-25,2.5,Gast_ EC,0,IPHC25,Gast_ EC,NA,NA
IPHC-25,2.5,Gast_ ED,0,IPHC25,Gast_ ED,NA,NA
IPHC-25,2.5,Gast_ EF,0,IPHC25,Gast_ EF,NA,NA
IPHC-25,2.5,Gast_ EH,0,IPHC25,Gast_ EH,NA,NA
IPHC-25,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC25,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-25,2.5,Gazameda gunnii,0,IPHC25,Gazameda gunnii,NA,NA
IPHC-25,2.5,Guraleus sp.1,0,IPHC25,Guraleus sp.1,NA,NA
IPHC-25,2.5,Hemitoma subemarginata,0,IPHC25,Hemitoma subemarginata,NA,NA
IPHC-25,2.5,Hiatella australis,3,IPHC25,Hiatella australis,0,0
IPHC-25,2.5,Hydrococcus brazieri,0,IPHC25,Hydrococcus brazieri,NA,NA
IPHC-25,2.5,Isotriphora sp,0,IPHC25,Isotriphora sp,NA,NA
IPHC-25,2.5,Katelysia rhytiphora,0,IPHC25,Katelysia rhytiphora,NA,NA
IPHC-25,2.5,Katelysia scalarina,0,IPHC25,Katelysia scalarina,NA,NA
IPHC-25,2.5,Lasaea australis,0,IPHC25,Lasaea australis,NA,NA
IPHC-25,2.5,Laternula spp or Periploma (Offadesma) angasi,0,IPHC25,Laternula spp or Periploma (Offadesma) angasi,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Limpet A,0,IPHC25,Limpet A,NA,NA
IPHC-25,2.5,Limpet D,0,IPHC25,Limpet D,NA,NA
IPHC-25,2.5,Litozamia brazieri,0,IPHC25,Litozamia brazieri,NA,NA
IPHC-25,2.5,Mactra (Electomactra) antecedens,0,IPHC25,Mactra (Electomactra) antecedens,NA,NA
IPHC-25,2.5,Maoricolpus roseus,0,IPHC25,Maoricolpus roseus,NA,0
IPHC-25,2.5,Melliteryx acupuncta,0,IPHC25,Melliteryx acupuncta,NA,NA
IPHC-25,2.5,Mimachlamys asperrima,0,IPHC25,Mimachlamys asperrima,NA,NA
IPHC-25,2.5,Miralda suprasculpta,0,IPHC25,Miralda suprasculpta,NA,NA
IPHC-25,2.5,Mitrella tayloriana?,0,IPHC25,Mitrella tayloriana?,NA,NA
IPHC-25,2.5,Musculus impactus,0,IPHC25,Musculus impactus,NA,NA
IPHC-25,2.5,Myadora albida,0,IPHC25,Myadora albida,NA,0
IPHC-25,2.5,Myrtea (Myrtea) mayi,0,IPHC25,Myrtea (Myrtea) mayi,NA,NA
IPHC-25,2.5,Mysella cf_ lactea,0,IPHC25,Mysella cf_ lactea,NA,NA
IPHC-25,2.5,Mysella donaciformis,0,IPHC25,Mysella donaciformis,NA,0
IPHC-25,2.5,Nassarius nigellus,0,IPHC25,Nassarius nigellus,2,0
IPHC-25,2.5,Nassarius pauperatus,0,IPHC25,Nassarius pauperatus,NA,NA
IPHC-25,2.5,Pratulum thetidis,0,IPHC25,Pratulum thetidis,0,2
IPHC-25,2.5,Nozeba topaziaca,0,IPHC25,Nozeba topaziaca,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Odostomia occultidens,0,IPHC25,Odostomia occultidens,NA,NA
IPHC-25,2.5,Ostrea (Eostrea) angasi,0,IPHC25,Ostrea (Eostrea) angasi,0,NA
IPHC-25,2.5,Paphies (Atactodea) erycinaea,0,IPHC25,Paphies (Atactodea) erycinaea,NA,NA
IPHC-25,2.5,Parathyasira cf resupina,0,IPHC25,Parathyasira cf resupina,NA,NA
IPHC-25,2.5,Pecten fumatus,0,IPHC25,Pecten fumatus,NA,NA
IPHC-25,2.5,Penion mandarinus,0,IPHC25,Penion mandarinus,NA,NA
IPHC-25,2.5,Petricola (Velargilla) rubiginosa,0,IPHC25,Petricola (Velargilla) rubiginosa,NA,NA
IPHC-25,2.5,Phasianotrochus irisodontes,0,IPHC25,Phasianotrochus irisodontes,NA,NA
IPHC-25,2.5,Philine sp.3,0,IPHC25,Philine sp.3,NA,NA
IPHC-25,2.5,Philine sp or retusa sp?,0,IPHC25,Philine sp or retusa sp?,NA,NA
IPHC-25,2.5,Placamen placidum,0,IPHC25,Placamen placidum,0,0
IPHC-25,2.5,Pyrgiscus fusca,0,IPHC25,Pyrgiscus fusca,NA,NA
IPHC-25,2.5,Retusa atkinsoni,1,IPHC25,Retusa atkinsoni,NA,0
IPHC-25,2.5,Scissurella atkinsoni,0,IPHC25,Scissurella atkinsoni,NA,NA
IPHC-25,2.5,Seila crocea,0,IPHC25,Seila crocea,NA,NA
IPHC-25,2.5,Spisula (Notospisula) trigonella,0,IPHC25,Spisula (Notospisula) trigonella,NA,NA
IPHC-25,2.5,Syrnola bifasciata,0,IPHC25,Syrnola bifasciata,NA,NA
IPHC-25,2.5,Tahunanina subalata,0,IPHC25,Tahunanina subalata,NA,NA
IPHC-25,2.5,Tellina (Macomona) margaratina,0,IPHC25,Tellina (Macomona) margaratina,NA,NA
IPHC-25,2.5,Tellina deltoides,0,IPHC25,Tellina deltoides,NA,NA
IPHC-25,2.5,Theora lubrica,1,IPHC25,Theora lubrica,20,0
IPHC-25,2.5,Theora fragilis,0,IPHC25,Theora fragilis,NA,NA
IPHC-25,2.5,Thracia sp.38,0,IPHC25,Thracia sp.38,NA,NA
IPHC-25,2.5,Channelaxinus adelaideanus,0,IPHC25,Channelaxinus adelaideanus,2,0
IPHC-25,2.5,Timoclea sp.4,0,IPHC25,Timoclea sp.4,0,0
IPHC-25,2.5,Venericardia bimaculata,0,IPHC25,Venericardia bimaculata,NA,NA
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Volvulella rostrata (check),0,IPHC25,Volvulella rostrata (check),NA,NA
IPHC-25,2.5,Wallucina assimilis,0,IPHC25,Wallucina assimilis,NA,NA
IPHC-25,2.5,Zafra atkinsoni,0,IPHC25,Zafra atkinsoni,NA,NA
IPHC-25,2.5,Zalapais inscripta?,0,IPHC25,Zalapais inscripta?,NA,NA
IPHC-25,2.5,Mid-depth,0,IPHC25,Mid-depth,NA,NA
IPHC-25,2.5,MDS code old,0,IPHC25,MDS code old,NA,NA
IPHC-25,2.5,MDS code,0,IPHC25,MDS code,NA,NA
IPHC-25,2.5,?Eugaimardia sp_,0,IPHC25,?Eugaimardia sp_,NA,NA
IPHC-25,2.5,Agatha simplex,0,IPHC25,Agatha simplex,NA,NA
IPHC-25,2.5,Alaba monile,0,IPHC25,Alaba monile,NA,NA
IPHC-25,2.5,Alaba translucida,0,IPHC25,Alaba translucida,NA,NA
IPHC-25,2.5,Alvania (alvania) fasciata,0,IPHC25,Alvania (alvania) fasciata,NA,NA
IPHC-25,2.5,Amphithalamus obesus,0,IPHC25,Amphithalamus obesus,NA,NA
IPHC-25,2.5,Ascorbis victoriae,0,IPHC25,Ascorbis victoriae,NA,NA
IPHC-25,2.5,Asperdaphne sp,0,IPHC25,Asperdaphne sp,NA,NA
IPHC-25,2.5,Assiminea tasmanica,0,IPHC25,Assiminea tasmanica,NA,NA
IPHC-25,2.5,Austrocochlea brevis,0,IPHC25,Austrocochlea brevis,NA,NA
IPHC-25,2.5,Austrocochlea odontis,0,IPHC25,Austrocochlea odontis,NA,NA
IPHC-25,2.5,Austromitra analogica,0,IPHC25,Austromitra analogica,NA,NA
IPHC-25,2.5,Austrorissopsis consobrina,0,IPHC25,Austrorissopsis consobrina,NA,NA
IPHC-25,2.5,Bankivia fasciata,0,IPHC25,Bankivia fasciata,NA,NA
IPHC-25,2.5,Bassina disjecta,0,IPHC25,Bassina disjecta,NA,NA
IPHC-25,2.5,Belloliva brazieri,0,IPHC25,Belloliva brazieri,NA,NA
IPHC-25,2.5,Bembicium melanostomum (check),0,IPHC25,Bembicium melanostomum (check),NA,NA
IPHC-25,2.5,Cacozeliana granarium,0,IPHC25,Cacozeliana granarium,NA,0
IPHC-25,2.5,Biv AK,0,IPHC25,Biv AK,NA,NA
IPHC-25,2.5,Biv AP,0,IPHC25,Biv AP,NA,NA
IPHC-25,2.5,Biv CP,0,IPHC25,Biv CP,NA,NA
IPHC-25,2.5,Biv CT,0,IPHC25,Biv CT,NA,NA
IPHC-25,2.5,Biv CV,0,IPHC25,Biv CV,NA,NA
IPHC-25,2.5,Biv D,0,IPHC25,Biv D,NA,NA
IPHC-25,2.5,Biv DB,0,IPHC25,Biv DB,NA,NA
IPHC-25,2.5,Biv DM,0,IPHC25,Biv DM,NA,NA
IPHC-25,2.5,Biv DO,0,IPHC25,Biv DO,NA,NA
IPHC-25,2.5,Biv DS,0,IPHC25,Biv DS,NA,NA
IPHC-25,2.5,Biv DT,0,IPHC25,Biv DT,NA,NA
IPHC-25,2.5,Biv EF,0,IPHC25,Biv EF,NA,NA
IPHC-25,2.5,Biv EG,0,IPHC25,Biv EG,NA,NA
IPHC-25,2.5,Biv EP,0,IPHC25,Biv EP,NA,NA
IPHC-25,2.5,Biv EY,0,IPHC25,Biv EY,NA,NA
IPHC-25,2.5,Biv FA,0,IPHC25,Biv FA,NA,NA
IPHC-25,2.5,Callista (Notocallista) diemenensis,0,IPHC25,Callista (Notocallista) diemenensis,NA,NA
IPHC-25,2.5,Cardita aviculina,0,IPHC25,Cardita aviculina,NA,NA
IPHC-25,2.5,cf Benthoxystus petterdi,0,IPHC25,cf Benthoxystus petterdi,NA,NA
IPHC-25,2.5,cf Mesoginella pygmaeoides,0,IPHC25,cf Mesoginella pygmaeoides,NA,NA
IPHC-25,2.5,cf Nuculana (Scaeoleda) comita,0,IPHC25,cf Nuculana (Scaeoleda) comita,NA,NA
IPHC-25,2.5,Chemnitzia mariae,0,IPHC25,Chemnitzia mariae,NA,NA
IPHC-25,2.5,Clanculus sp_,0,IPHC25,Clanculus sp_,NA,NA
IPHC-25,2.5,Clathrus minora,0,IPHC25,Clathrus minora,NA,NA
IPHC-25,2.5,Colpospira (Ctenocolpus) australis,0,IPHC25,Colpospira (Ctenocolpus) australis,NA,NA
IPHC-25,2.5,Corbula gibba,0,IPHC25,Corbula gibba,4,6
IPHC-25,2.5,Crassitoniella erratica erratica,0,IPHC25,Crassitoniella erratica erratica,NA,NA
IPHC-25,2.5,Cratis new species,0,IPHC25,Cratis new species,NA,NA
IPHC-25,2.5,Plectodon brazieri,0,IPHC25,Plectodon brazieri,0,0
IPHC-25,2.5,Anachis atkinsoni,0,IPHC25,Anachis atkinsoni,NA,NA
IPHC-25,2.5,Diala suturalis,0,IPHC25,Diala suturalis,NA,0
IPHC-25,2.5,Diplodonta tasmanica,0,IPHC25,Diplodonta tasmanica,NA,NA
IPHC-25,2.5,Divalucina cumingi,0,IPHC25,Divalucina cumingi,NA,NA
IPHC-25,2.5,Dolicrossea labiata,0,IPHC25,Dolicrossea labiata,NA,NA
IPHC-25,2.5,Dosinia caerulea,0,IPHC25,Dosinia caerulea,NA,NA
IPHC-25,2.5,Dosinia crocea (check),0,IPHC25,Dosinia crocea (check),NA,NA
IPHC-25,2.5,Dosinia victoriae,0,IPHC25,Dosinia victoriae,NA,NA
IPHC-25,2.5,Electroma (Electroma) georgiana,0,IPHC25,Electroma (Electroma) georgiana,NA,NA
IPHC-25,2.5,Epicodakia tatei,0,IPHC25,Epicodakia tatei,NA,NA
IPHC-25,2.5,Equichlamys bifrons,0,IPHC25,Equichlamys bifrons,NA,NA
IPHC-25,2.5,Ethminolia mayi,0,IPHC25,Ethminolia mayi,NA,NA
IPHC-25,2.5,Etrema denseplicata,0,IPHC25,Etrema denseplicata,NA,NA
IPHC-25,2.5,Fossarina (Minopa) legrandi,0,IPHC25,Fossarina (Minopa) legrandi,NA,NA
IPHC-25,2.5,Fossarina (Minopa) tasmanica,0,IPHC25,Fossarina (Minopa) tasmanica,NA,NA
IPHC-25,2.5,Friginatica beddomei,0,IPHC25,Friginatica beddomei,NA,NA
IPHC-25,2.5,Fulvia tenuicostata,0,IPHC25,Fulvia tenuicostata,NA,0
IPHC-25,2.5,Propefusus novaehollandiae,0,IPHC25,Propefusus novaehollandiae,NA,NA
IPHC-25,2.5,Gari livida,0,IPHC25,Gari livida,NA,NA
IPHC-25,2.5,Gast_ AU,0,IPHC25,Gast_ AU,NA,NA
IPHC-25,2.5,Gast_ DW,0,IPHC25,Gast_ DW,NA,NA
IPHC-25,2.5,Gastrochaena (Gastrochaena) tasmanica,0,IPHC25,Gastrochaena (Gastrochaena) tasmanica,NA,NA
IPHC-25,2.5,Gazameda gunnii,0,IPHC25,Gazameda gunnii,NA,NA
IPHC-25,2.5,Guraleus sp.1,0,IPHC25,Guraleus sp.1,NA,NA
IPHC-25,2.5,Hemitoma subemarginata,0,IPHC25,Hemitoma subemarginata,NA,NA
IPHC-25,2.5,Hiatella australis,0,IPHC25,Hiatella australis,0,0
IPHC-25,2.5,Irus cf. carditoides,0,IPHC25,Irus cf. carditoides,NA,NA
IPHC-25,2.5,Katelysia rhytiphora,0,IPHC25,Katelysia rhytiphora,NA,NA
IPHC-25,2.5,Katelysia scalarina,0,IPHC25,Katelysia scalarina,NA,NA
IPHC-25,2.5,Kellia sp_,0,IPHC25,Kellia sp_,NA,NA
IPHC-25,2.5,Lasaea australis,0,IPHC25,Lasaea australis,NA,NA
IPHC-25,2.5,Laternula spp or Periploma (Offadesma) angasi,0,IPHC25,Laternula spp or Periploma (Offadesma) angasi,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Bedeva paivae,0,IPHC25,Bedeva paivae,NA,NA
IPHC-25,2.5,Limpets,0,IPHC25,Limpets,NA,NA
IPHC-25,2.5,Lironoba australis,0,IPHC25,Lironoba australis,NA,NA
IPHC-25,2.5,Litozamia brazieri,0,IPHC25,Litozamia brazieri,NA,NA
IPHC-25,2.5,Mactra (Electomactra) antecedens,0,IPHC25,Mactra (Electomactra) antecedens,NA,NA
IPHC-25,2.5,Maoricolpus roseus,0,IPHC25,Maoricolpus roseus,NA,0
IPHC-25,2.5,Melliteryx acupuncta,0,IPHC25,Melliteryx acupuncta,NA,NA
IPHC-25,2.5,Mimachlamys asperrima,0,IPHC25,Mimachlamys asperrima,NA,NA
IPHC-25,2.5,Mitrella tayloriana?,0,IPHC25,Mitrella tayloriana?,NA,NA
IPHC-25,2.5,Montacuta semiradiata,0,IPHC25,Montacuta semiradiata,NA,NA
IPHC-25,2.5,Musculus impactus,0,IPHC25,Musculus impactus,NA,NA
IPHC-25,2.5,Mytilus galloprovincialis,0,IPHC25,Mytilus galloprovincialis,NA,NA
IPHC-25,2.5,Myadora albida,0,IPHC25,Myadora albida,NA,0
IPHC-25,2.5,Myrtea (Myrtea) mayi,0,IPHC25,Myrtea (Myrtea) mayi,NA,NA
IPHC-25,2.5,Myrtea botanica?,0,IPHC25,Myrtea botanica?,NA,NA
IPHC-25,2.5,Mysella cf_ lactea,0,IPHC25,Mysella cf_ lactea,NA,NA
IPHC-25,2.5,Mysella donaciformis,0,IPHC25,Mysella donaciformis,NA,0
IPHC-25,2.5,Nassarius nigellus,0,IPHC25,Nassarius nigellus,2,0
IPHC-25,2.5,Nassarius pauperatus,0,IPHC25,Nassarius pauperatus,NA,NA
IPHC-25,2.5,Neilo australis,0,IPHC25,Neilo australis,NA,NA
IPHC-25,2.5,Pratulum thetidis,0,IPHC25,Pratulum thetidis,0,2
IPHC-25,2.5,Nozeba topaziaca,0,IPHC25,Nozeba topaziaca,NA,NA
IPHC-25,2.5,Ennucula obliqua,0,IPHC25,Ennucula obliqua,NA,0
IPHC-25,2.5,Nuculana (Propeleda) ensicula,0,IPHC25,Nuculana (Propeleda) ensicula,NA,NA
IPHC-25,2.5,Nuculana crassa,0,IPHC25,Nuculana crassa,NA,NA
IPHC-25,2.5,Operculum A,0,IPHC25,Operculum A,NA,NA
IPHC-25,2.5,Ostrea (Eostrea) angasi,0,IPHC25,Ostrea (Eostrea) angasi,0,NA
IPHC-25,2.5,Paphies (Atactodea) erycinaea,0,IPHC25,Paphies (Atactodea) erycinaea,NA,NA
IPHC-25,2.5,Parathyasira cf resupina,0,IPHC25,Parathyasira cf resupina,NA,NA
IPHC-25,2.5,Passmaditta cf jungermanniae,0,IPHC25,Passmaditta cf jungermanniae,NA,NA
IPHC-25,2.5,Pecten fumatus,0,IPHC25,Pecten fumatus,NA,NA
IPHC-25,2.5,Penion mandarinus,0,IPHC25,Penion mandarinus,NA,NA
IPHC-25,2.5,Petricola (Velargilla) rubiginosa,0,IPHC25,Petricola (Velargilla) rubiginosa,NA,NA
IPHC-25,2.5,Phasianella australis,0,IPHC25,Phasianella australis,NA,NA
IPHC-25,2.5,Phasianotrochus irisodontes,0,IPHC25,Phasianotrochus irisodontes,NA,NA
IPHC-25,2.5,Philine sp.3,0,IPHC25,Philine sp.3,NA,NA
IPHC-25,2.5,Philine sp or retusa sp?,0,IPHC25,Philine sp or retusa sp?,NA,NA
IPHC-25,2.5,Pisinna sp,0,IPHC25,Pisinna sp,NA,NA
IPHC-25,2.5,Placamen placidum,0,IPHC25,Placamen placidum,0,0
IPHC-25,2.5,Plesiotrochus monachus,0,IPHC25,Plesiotrochus monachus,NA,NA
IPHC-25,2.5,Polinices (Glossaulax) didyma,0,IPHC25,Polinices (Glossaulax) didyma,NA,NA
IPHC-25,2.5,Pseudamycla miltostoma,0,IPHC25,Pseudamycla miltostoma,NA,NA
IPHC-25,2.5,Pseudamycla sp,0,IPHC25,Pseudamycla sp,NA,NA
IPHC-25,2.5,Pterynotis triformis,0,IPHC25,Pterynotis triformis,NA,NA
IPHC-25,2.5,Pyrgiscus fusca,0,IPHC25,Pyrgiscus fusca,NA,NA
IPHC-25,2.5,Radiocondyla adelaideana,0,IPHC25,Radiocondyla adelaideana,NA,NA
IPHC-25,2.5,Raeta pulchella,0,IPHC25,Raeta pulchella,NA,NA
IPHC-25,2.5,Retusa atkinsoni,0,IPHC25,Retusa atkinsoni,NA,0
IPHC-25,2.5,Retusa atkinsoni,0,IPHC25,Retusa atkinsoni,NA,0
IPHC-25,2.5,Salinator fragilis,0,IPHC25,Salinator fragilis,NA,NA
IPHC-25,2.5,Sassia (Cymatiella) verucosa,0,IPHC25,Sassia (Cymatiella) verucosa,NA,NA
IPHC-25,2.5,Scissurella atkinsoni,0,IPHC25,Scissurella atkinsoni,NA,NA
IPHC-25,2.5,Seila crocea,0,IPHC25,Seila crocea,NA,NA
